camera,filename,config,det_source,flat_geom,radius,eccentricity,m_in,m_out,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,quadrature,10.0,5.529996067890832,8.331815137718307,10.251514678763225,2.515146787632254,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,quadrature,12.0,8.636020872536614,8.331815137718307,12.31903836096815,2.6586530080679203,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,fixed_kernel,8.568497154642227,2.0,8.331815137718307,8.581430267747047,0.15093794012422768,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,fixed_kernel,9.242247750905184,4.0,8.331815137718307,9.437880702376788,2.116724813532977,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,fixed_kernel,10.267382504275952,6.0,8.331815137718307,10.528356565034134,2.541777913207153,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,fixed_kernel,11.550720474892982,8.0,8.331815137718307,11.866746362478017,2.7359842035131803,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,fixed_kernel,13.01611092028306,10.0,8.331815137718307,13.369927167173282,2.718294650815159,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9507672698109613,10,10,fixed_kernel,14.60887208134536,12.0,8.331815137718307,14.880154225909719,1.8569684439277747,0.002381296828389168,0.1893816441297531
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,quadrature,6.0,4.2886176778641465,4.19615996038177,6.108453716275115,1.807561937918578,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,quadrature,8.0,6.811185035431709,4.19615996038177,8.182522179826467,2.281527247830839,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,quadrature,10.0,9.07701721860705,4.19615996038177,10.340068263909709,3.400682639097088,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,quadrature,12.0,11.242430412810606,4.19615996038177,12.360433853619565,3.003615446829707,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,fixed_kernel,4.648414612866535,2.0,4.19615996038177,4.7126654155684475,1.38220894762851,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,fixed_kernel,5.797219886558655,4.0,4.19615996038177,5.903932926177353,1.8407623258541723,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,fixed_kernel,7.321731927154335,6.0,4.19615996038177,7.467265009737406,1.9876865751302288,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,fixed_kernel,9.033701257685642,8.0,4.19615996038177,9.301981688409,2.969773109279123,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,fixed_kernel,10.84471108020454,10.0,4.19615996038177,11.210963905139758,3.377248340011197,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9507672698109613,2,3,fixed_kernel,12.712504018214158,12.0,4.19615996038177,13.017180360317688,2.396666633630931,0.0,0.0
m,sphere0167m_crop.png,Raw (no flattening),circle,none,29,0.9527225838879504,0,0,fixed_kernel,,2.0,,,,0.06323657929897308,0.9450980424880981
m,sphere0167m_crop.png,Raw (no flattening),circle,none,29,0.9527225838879504,0,0,fixed_kernel,,4.0,,,,0.06323657929897308,0.9450980424880981
m,sphere0167m_crop.png,Raw (no flattening),circle,none,29,0.9527225838879504,0,0,fixed_kernel,,6.0,,,,0.06323657929897308,0.9450980424880981
m,sphere0167m_crop.png,Raw (no flattening),circle,none,29,0.9527225838879504,0,0,fixed_kernel,,8.0,,,,0.06323657929897308,0.9450980424880981
m,sphere0167m_crop.png,Raw (no flattening),circle,none,29,0.9527225838879504,0,0,fixed_kernel,,10.0,,,,0.06323657929897308,0.9450980424880981
m,sphere0167m_crop.png,Raw (no flattening),circle,none,29,0.9527225838879504,0,0,fixed_kernel,,12.0,,,,0.06323657929897308,0.9450980424880981
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,quadrature,4.0,1.90262898593243,3.518522835209363,4.131915479269752,3.297886981743803,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,quadrature,6.0,4.860040849428147,3.518522835209363,6.263847170237851,4.397452837297511,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,quadrature,8.0,7.1847057739416345,3.518522835209363,8.348009858381271,4.35012322976589,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,quadrature,10.0,9.360555381926346,3.518522835209363,10.423328788588147,4.233287885881474,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,quadrature,12.0,11.472575868483515,3.518522835209363,12.393580151369425,3.2798345947452123,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,fixed_kernel,4.047221632415222,2.0,3.518522835209363,4.193409225353448,3.612048121293198,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,fixed_kernel,5.3272885168620006,4.0,3.518522835209363,5.596160997038643,5.0470793786671,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,fixed_kernel,6.955573516388834,6.0,3.518522835209363,7.2704944388734045,4.527605405112154,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,fixed_kernel,8.739565374885053,8.0,3.518522835209363,9.120169519070894,4.354955056227221,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,fixed_kernel,10.60094349300522,10.0,3.518522835209363,11.031591207290385,4.062352700675345,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9527225838879504,2,2,fixed_kernel,12.505199036476379,12.0,3.518522835209363,12.86360686723607,2.86607058163771,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,quadrature,6.0,4.40000578242396,4.079209373718848,6.274965157043237,4.582752617387283,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,quadrature,8.0,6.881863910697761,4.079209373718848,8.366482845463217,4.581035568290215,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,quadrature,10.0,9.130172555070592,4.079209373718848,10.428107136846386,4.281071368463856,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,quadrature,12.0,11.28539103821238,4.079209373718848,12.414240510806781,3.452004256723177,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,fixed_kernel,4.54312107637863,2.0,4.079209373718848,4.718063647857387,3.8507133870666275,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,fixed_kernel,5.7131382894724085,4.0,4.079209373718848,5.974352899286858,4.572173761237133,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,fixed_kernel,7.2553393521347935,6.0,4.079209373718848,7.586001818361776,4.557505172100451,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,fixed_kernel,8.979974894989168,8.0,4.079209373718848,9.383702381446389,4.495864311185339,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,fixed_kernel,10.799997644195841,10.0,4.079209373718848,11.242485716667556,4.097112675848756,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9527225838879504,3,3,fixed_kernel,12.674381606793908,12.0,4.079209373718848,13.042681244594549,2.9058588357732558,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,quadrature,6.0,2.704236925312676,5.356034228025008,6.145093381795888,2.418223029931473,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,quadrature,8.0,5.942465595039197,5.356034228025008,8.276692424024018,3.4586553003002285,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,quadrature,10.0,8.44469640355558,5.356034228025008,10.38650162017148,3.865016201714795,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,quadrature,12.0,10.738384298777193,5.356034228025008,12.386102954572195,3.2175246214349564,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,fixed_kernel,5.717263563259564,2.0,5.356034228025008,5.797695140804123,1.4068194802392944,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,fixed_kernel,6.6848412585322805,4.0,5.356034228025008,6.860928719919576,2.6341307830241134,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,fixed_kernel,8.042829269092776,6.0,5.356034228025008,8.322174085263292,3.473215790418313,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,fixed_kernel,9.627414120716708,8.0,5.356034228025008,10.003994294565427,3.9115402030787974,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,fixed_kernel,11.34403379101876,10.0,5.356034228025008,11.741688119698466,3.5054050085299955,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9527225838879504,5,5,fixed_kernel,13.141046482368724,12.0,5.356034228025008,13.458791448493912,2.4179578586188315,4.1440537756898266e-07,0.006459117867052555
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,quadrature,10.0,5.290007003142558,8.486213873495217,10.003068698610765,0.03068698610764642,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,quadrature,12.0,8.484348772492638,8.486213873495217,12.08865575983483,0.7387979986235896,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,fixed_kernel,8.718705517833635,2.0,8.486213873495217,8.742713100535301,0.2753571921033403,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,fixed_kernel,9.381675005386974,4.0,8.486213873495217,9.412207113029115,0.32544409846439826,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,fixed_kernel,10.393066241812503,6.0,8.486213873495217,10.423274570744585,0.29065848546745515,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,fixed_kernel,11.662582300104154,8.0,8.486213873495217,11.732409644674268,0.5987297047369273,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,fixed_kernel,13.11548039176235,10.0,8.486213873495217,13.228891976763315,0.8647154478016413,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9527225838879504,10,10,fixed_kernel,14.697476855117094,12.0,8.486213873495217,14.767713307495214,0.47788102046690173,0.00274371518753469,0.20188862085342407
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,quadrature,6.0,4.412022411215865,4.066209321091199,6.250264323588096,4.171072059801606,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,quadrature,8.0,6.889553088341148,4.066209321091199,8.316091251619575,3.9511406452446884,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,quadrature,10.0,9.135969667039786,4.066209321091199,10.406115683797946,4.0611568379794605,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,quadrature,12.0,11.290081565563247,4.066209321091199,12.397454997887035,3.3121249823919583,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,fixed_kernel,4.531452111953622,2.0,4.066209321091199,4.699622855553212,3.711188807578223,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,fixed_kernel,5.703863448832638,4.0,4.066209321091199,5.940579455663036,4.150099471242507,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,fixed_kernel,7.248038234096793,6.0,4.066209321091199,7.530282124024001,3.894072862356805,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,fixed_kernel,8.974077013427562,8.0,4.066209321091199,9.34290959940277,4.10997794450992,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,fixed_kernel,10.79509417480593,10.0,4.066209321091199,11.219691641886074,3.933244677671161,0.0,0.0
m,sphere0167m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9527225838879504,2,3,fixed_kernel,12.670203559648478,12.0,4.066209321091199,13.026052958189414,2.8085531291243835,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,quadrature,4.0,1.0106896714422586,3.870207538109544,0.0,-100.0,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,quadrature,6.0,4.584920240523281,3.870207538109544,6.184627726034646,3.0771287672440937,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,quadrature,8.0,7.001535089675697,3.870207538109544,8.286400071176555,3.5800008897069358,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,quadrature,10.0,9.220710038384249,3.870207538109544,10.368143994500432,3.681439945004321,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,quadrature,12.0,11.35876285569692,3.870207538109544,12.363119241471484,3.0259936789290323,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,fixed_kernel,4.356432759499444,2.0,3.870207538109544,4.48256538809874,2.895319073254536,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,fixed_kernel,5.565833844810672,4.0,3.870207538109544,5.732104547489714,2.9873457834905577,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,fixed_kernel,7.139923416118687,6.0,3.870207538109544,7.368271724622658,3.198189885180912,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,fixed_kernel,8.886985224925263,8.0,3.870207538109544,9.204306302242955,3.5706268131030914,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,fixed_kernel,10.722803103108811,10.0,3.870207538109544,11.105880111753414,3.5725453965814187,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9527225838879504,2,2,fixed_kernel,12.608667906961461,12.0,3.870207538109544,12.916015665607551,2.437591035896806,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,quadrature,6.0,3.9454841532625493,4.520304723838217,6.103716089384359,1.7286014897393158,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,quadrature,8.0,6.60051855566257,4.520304723838217,8.230598433701061,2.882480421263267,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,quadrature,10.0,8.920024955326408,4.520304723838217,10.340448147706027,3.4044814770602727,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,quadrature,12.0,11.116062486494302,4.520304723838217,12.346291633527049,2.885763612725404,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,fixed_kernel,4.942990470995681,2.0,4.520304723838217,4.998696260544178,1.1269653436591875,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,fixed_kernel,6.035988303198914,4.0,4.520304723838217,6.142035381609949,1.7569132523804443,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,fixed_kernel,7.512200396445379,6.0,4.520304723838217,7.707206866524931,2.5958635258429146,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,fixed_kernel,9.188751536327125,8.0,4.520304723838217,9.49442522999665,3.326607455442288,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,fixed_kernel,10.974204062088244,10.0,4.520304723838217,11.338376074770899,3.3184366777061536,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9527225838879504,3,3,fixed_kernel,12.823149176249728,12.0,4.520304723838217,13.127567866957223,2.3739776128575416,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9527225838879504,5,5,quadrature,6.0,1.92900815827117,5.681454701511161,6.036757412795252,0.6126235465875318,1.2818675543257996e-07,0.005481114145368338
